,ColNames,Correlation
1641,viol14read510,-0.3870222057895917
4001,caslt12read810,-0.386674577844424
1351,viol13wrkout10,-0.38646139083141595
3815,caslt11math312,-0.3863112060573806
1812,prop11read513,-0.3856498782842297
2982,domvio10math511,-0.3852211838766545
5055,gunhom13crehab12,-0.3845276287021932
1664,viol14hsaalg10,-0.38435343754162055
796,crime14read313,-0.38406175710421336
1493,viol13hsagov10,-0.3839481230005416
659,crime13hsaalg13,-0.3839114203492775
658,crime13hsaalg12,-0.3839114203492775
132,crime10read513,-0.3833566456334585
463,crime12math512,-0.3831428246025255
4793,gunhom11hstud13,-0.38300385654275576
4791,gunhom11hstud11,-0.3829818685523273
631,crime13math512,-0.3829178086378927
2301,prop14math310,-0.3819595764050385
4117,narc11wstud13,-0.3818710826272547
4185,narc11hsaalg11,-0.3815410250625376
3478,shoot11math311,-0.3812726882747807
2821,juvdrug11math810,-0.38104747341444756
3366,shoot11somecol13,-0.38091036953118695
792,crime14math313,-0.38058540512343153
2483,juvarr11read512,-0.3805109851946868
299,crime11read512,-0.3798571138117327
679,crime14wrkout10,-0.37915796232980314
4174,narc11hsaeng11,-0.3790463160313117
1658,viol14hsabio11,-0.37870396857412336
4114,narc11wstud10,-0.37860152600919783
1490,viol13hsabio11,-0.3785138017788262
625,crime13read310,-0.3783146459217169
5502,arrest14math511,-0.37830788214627253
976,viol10math813,-0.3782922518257424
4206,narc12somecol13,-0.37819337344024473
4790,gunhom11hstud10,-0.3781228029969369
4792,gunhom11hstud12,-0.3780080728431026
4834,gunhom11read511,-0.37759455876631653
2637,juvviol11math310,-0.37752152566463204
5519,arrest14hsaeng12,-0.37739522018132277
131,crime10read512,-0.377226017957669
2825,juvdrug11read810,-0.37663931838896525
3846,caslt11hsagov11,-0.3765645763534581
175,crime11wrkout10,-0.37566663450541965
2974,domvio10math311,-0.3745851027228261
1687,prop11wrkout10,-0.374449308109268
2938,domvio10wstud10,-0.37393430675666633
2985,domvio10read510,-0.3733758606421959
2658,juvviol11read811,-0.3728980690781121
825,crime14hsaalg11,-0.37254966816765966
2842,juvdrug11hsaalg12,-0.37235397306724344
2843,juvdrug11hsaalg13,-0.37235397306724344
624,crime13math313,-0.37220470431211494
1427,viol13wstud11,-0.3721547576781213
2133,prop13math310,-0.37206300458037006
3829,caslt11math810,-0.37194777853715916
1595,viol14wstud11,-0.37108445784888194
1141,viol11math810,-0.3708410010010445
5505,arrest14read510,-0.3707974671782504
4343,narc12hsaeng12,-0.3707383643161253
5165,gunhom13math510,-0.3703399739897589
1519,viol14wrkout10,-0.36960725239415637
1294,viol12math311,-0.3695324432845829
1428,viol13wstud12,-0.3689473786130243
1159,viol11hsagov13,-0.3684719023704812
1596,viol14wstud12,-0.3683118779294868
2316,prop14read513,-0.36761397699159
4663,caracc12math512,-0.3671984186483554
1301,viol12math510,-0.36678168287265106
3486,shoot11math511,-0.3665145570735912
5195,gunhom13hsaalg13,-0.3650682416084555
5194,gunhom13hsaalg12,-0.3650682416084555
1467,viol13read312,-0.3649665441766836
5161,gunhom13read310,-0.3649020370711147
4833,gunhom11read510,-0.36488272149818335
1597,viol14wstud13,-0.36440586141332454
1149,viol11hsaeng10,-0.36378749921338543
628,crime13read313,-0.3636156442570982
654,crime13hsagov11,-0.3633872093349383
1504,viol13compl10,-0.36316673273829914
2305,prop14read310,-0.3629156959592137
2835,juvdrug11hsabio12,-0.36254662555720596
1429,viol13wstud13,-0.36231796803191424
2191,prop14wrkout10,-0.36223878066921567
993,viol10hsaalg11,-0.36171387937583616
2322,prop14read811,-0.36160698944775854
1161,viol11hsaalg11,-0.3609170538526494
4859,gunhom11hsaalg13,-0.3607538580864579
4858,gunhom11hsaalg12,-0.3607538580864579
1496,viol13hsaalg10,-0.36037212683833375
1672,viol14compl10,-0.3599295323222752
819,crime14hsabio12,-0.3598816232487363
3832,caslt11math813,-0.35905202834124433
1144,viol11math813,-0.35778713955905705
2839,juvdrug11hsagov13,-0.35778243533848825
4038,narc11somecol13,-0.3575906405121786
812,crime14read813,-0.35627110654658595
799,crime14math512,-0.35572886711289065
1336,viol12compl10,-0.3553302536860538
2813,juvdrug11math510,-0.3551716256633189
3359,domvio12sclemp13,-0.35498987906798174
3987,caslt12read312,-0.35473620433101904
2329,prop14hsabio10,-0.35463432985395404
2148,prop13read513,-0.3542307915194926
1797,prop11math310,-0.35412524193916395
1155,viol11hsabio12,-0.3538379174062121
2484,juvarr11read513,-0.3538064455515369
1426,viol13wstud10,-0.3535006464981507
1298,viol12read311,-0.35319385483628485
4720,gunhom11crehab13,-0.35314358035147075
4349,narc12hsagov10,-0.35307011732113985
3817,caslt11read310,-0.35239728585099284
4674,caracc12read811,-0.35222842931680376
1965,prop12math310,-0.35149974103218457
5021,gunhom12hsagov10,-0.35123429710815934
977,viol10read810,-0.35104119253629223
2829,juvdrug11hsaeng10,-0.35033424029745286
816,crime14hsaeng13,-0.35007561967463763
491,crime12hsaalg13,-0.34995448481565594
490,crime12hsaalg12,-0.34995448481565594
2021,prop13hsdipl13,-0.34880547093696707
1594,viol14wstud10,-0.34837797084831945
4495,caracc11math512,-0.34810350513507
1807,prop11math512,-0.3479830245360828
1319,viol12hsaeng12,-0.34798243839636334
3503,shoot11hsaeng12,-0.3477510349133659
3843,caslt11hsabio12,-0.34746333545899144
3993,caslt12read510,-0.34735986256218154
1015,viol11wrkout10,-0.346888110485166
457,crime12read310,-0.3439253379781378
1853,prop12hsdipl13,-0.3439116614391514
4006,caslt12hsaeng11,-0.34366937566605876
2647,juvviol11math512,-0.3431252741339027
313,crime11hsabio10,-0.34262528720117247
4999,gunhom12math512,-0.3420022649529461
4010,caslt12hsabio11,-0.34190286063035746
806,crime14math811,-0.3414394104390446
5494,arrest14math311,-0.34112408687266366
4506,caracc11read811,-0.3410943348620259
4329,narc12read510,-0.3409219410234235
638,crime13math811,-0.340627164239589
1980,prop12read513,-0.34010896724082545
4175,narc11hsaeng12,-0.33998041696733367
486,crime12hsagov11,-0.33806085243003386
840,viol10empl13,-0.3370497888297012
1655,viol14hsaeng12,-0.3367092396127046
847,viol10wrkout10,-0.33514563581778467
1630,viol14math311,-0.33493036686557576
969,viol10read510,-0.3346470007212206
5056,gunhom13crehab13,-0.3344693610399438
4653,caracc12math310,-0.3341449453815968
4322,narc12read311,-0.33406776572398356
4668,caracc12read513,-0.33333831838878775
807,crime14math812,-0.3330201985690821
3005,domvio10hsagov10,-0.3314638422785906
323,crime11hsaalg13,-0.33144827752962586
322,crime11hsaalg12,-0.33144827752962586
4826,gunhom11read311,-0.3314469466495466
965,viol10math510,-0.33048667756741995
470,crime12math811,-0.33033656674119977
4013,caslt12hsagov10,-0.33018339409525616
651,crime13hsabio12,-0.3288622712039282
5170,gunhom13read511,-0.3287293992518914
460,crime12read313,-0.3284573312909651
4485,caracc11math310,-0.3283032917315426
4886,gunhom12crehab11,-0.32815543930370844
1462,viol13math311,-0.32794521413484096
2339,prop14hsaalg13,-0.32775195267706453
2338,prop14hsaalg12,-0.32775195267706453
2334,prop14hsagov11,-0.32725964104861704
2337,prop14hsaalg11,-0.3270350561477652
289,crime11read310,-0.32616330449879116
657,crime13hsaalg11,-0.3256943189496682
648,crime13hsaeng13,-0.3256696506955617
2161,prop13hsabio10,-0.325443512922836
5459,arrest14wstud11,-0.32440587395447923
456,crime12math313,-0.3242650655452131
3317,domvio12math510,-0.32421338033766306
2497,juvarr11hsabio10,-0.3239648520194849
5460,arrest14wstud12,-0.32319318515105266
4154,narc11read311,-0.32308941214304493
4375,caracc11wrkout10,-0.32296373286972335
5382,arrest14somecol13,-0.32286356950417616
5129,gunhom13hstud13,-0.32282664447148657
3833,caslt11read810,-0.32193545579812316
989,viol10hsagov10,-0.3214581657906095
2143,prop13math512,-0.32145719236655657
7,crime10wrkout10,-0.32141450914577874
145,crime10hsabio10,-0.3209963272497849
1487,viol13hsaeng12,-0.32099384450975477
1634,viol14read311,-0.32065025979661793
1460,viol13ready13,-0.32040590565772226
3149,domvio11math510,-0.32037103209757306
2170,prop13hsaalg12,-0.3201355351970475
2171,prop13hsaalg13,-0.3201355351970475
4181,narc11hsagov10,-0.319923855648962
4993,gunhom12read310,-0.31982025849930695
4887,gunhom12crehab12,-0.31946689996669553
1685,prop11hsdipl13,-0.3193425165342088
4657,caracc12read310,-0.31885807087320217
5461,arrest14wstud13,-0.3187903391035584
923,viol10wstud11,-0.3178245892321711
2525,juvviol11hsdipl13,-0.3172380865046417
5498,arrest14read311,-0.31716071809963986
644,crime13read813,-0.31685961957353237
1008,viol11empl13,-0.31682931140056114
4667,caracc12read512,-0.31662774981573677
4161,narc11read510,-0.3161340001851122
4543,caracc12wrkout10,-0.31599130520654956
2147,prop13read512,-0.31556178523404693
155,crime10hsaalg13,-0.3154620248549879
154,crime10hsaalg12,-0.3154620248549879
1975,prop12math512,-0.3151954167568194
2137,prop13read310,-0.3148369154197448
5169,gunhom13read510,-0.3148297381003277
3837,caslt11hsaeng10,-0.31420769948189037
1993,prop12hsabio10,-0.31414931078013403
2806,juvdrug11math311,-0.3139068802242639
924,viol10wstud12,-0.3134883096039982
1811,prop11read512,-0.31343129964401345
2315,prop14read512,-0.31324578117086516
5128,gunhom13hstud12,-0.31313342300388414
800,crime14math513,-0.3123789575445052
823,crime14hsagov13,-0.31156657306495705
3482,shoot11read311,-0.3109614246598676
4016,caslt12hsaalg10,-0.3107279989693223
480,crime12hsaeng13,-0.3103762501408434
3354,domvio12compl12,-0.309871124483973
3355,domvio12compl13,-0.309871124483973
476,crime12read813,-0.3098085107672689
639,crime13math812,-0.3095746662945368
4958,gunhom12hstud10,-0.30930451330228836
4961,gunhom12hstud13,-0.30921798959783475
1628,viol14ready13,-0.3092118891568509
982,viol10hsaeng11,-0.30912660215574045
5127,gunhom13hstud11,-0.30901074566374026
3703,caslt11wrkout10,-0.3089389767432898
3821,caslt11math510,-0.3087890026849257
318,crime11hsagov11,-0.30859268044438914
1979,prop12read512,-0.3082466524022887
1302,viol12math511,-0.3081553372032766
3696,caslt11empl13,-0.30784982017873846
2486,juvarr11math811,-0.30739580178446063
4959,gunhom12hstud11,-0.30730061678115306
2652,juvviol11read513,-0.3072759649694329
832,crime14compl10,-0.30690779912757077
922,viol10wstud10,-0.30685542552913786
5126,gunhom13hstud10,-0.30658175759720663
3847,caslt11hsagov13,-0.3061112486369759
1145,viol11read810,-0.30545324352683567
2331,prop14hsabio12,-0.30534058950842075
1637,viol14math510,-0.3052842461109709
664,crime13compl10,-0.3044939869495459
3849,caslt11hsaalg11,-0.3038409635675886
925,viol10wstud13,-0.3027397309910022
4960,gunhom12hstud12,-0.30204802352654264
2981,domvio10math510,-0.30180327204789015
5458,arrest14wstud10,-0.3012844777641473
986,viol10hsabio11,-0.30120900727503863
805,crime14math810,-0.3006708991468493
4500,caracc11read513,-0.3000736124341773
312,crime11hsaeng13,-0.2999390903394509
1137,viol11read510,-0.2994488817565781
632,crime13math513,-0.299340569881122
2507,juvarr11hsaalg13,-0.2992504166045086
2506,juvarr11hsaalg12,-0.2992504166045086
3989,caslt12math510,-0.2982629908640411
2841,juvdrug11hsaalg11,-0.2981142248753597
3207,domvio12crehab12,-0.2979585679698077
2166,prop13hsagov11,-0.2965108898049278
1150,viol11hsaeng11,-0.29619507582912263
3509,shoot11hsagov10,-0.29603407481174965
1825,prop11hsabio10,-0.2954667181555954
1834,prop11hsaalg12,-0.2953242203824204
1835,prop11hsaalg13,-0.2953242203824204
344,crime12wrkout11,-0.29490215475399384
3982,caslt12math311,-0.29458029757527815
992,viol10hsaalg10,-0.294482788924025
471,crime12math812,-0.2942636677547438
2651,juvviol11read512,-0.2936264810652255
1091,viol11wstud11,-0.2929974887559303
2487,juvarr11math812,-0.29231125646609185
1157,viol11hsagov10,-0.2921915634245424
2189,prop14hsdipl13,-0.2919134125810495
655,crime13hsagov13,-0.2907738964451451
1133,viol11math510,-0.2903205114670272
5,crime10hsdipl13,-0.2895328043029897
652,crime13hsabio13,-0.28950631190573684
2357,juvarr11hsdipl13,-0.2891681369343018
2136,prop13math313,-0.28844583957692743
3947,caslt12wstud11,-0.28818535135756457
483,crime12hsabio12,-0.2881284460822124
1466,viol13read311,-0.2881221095149671
3447,shoot11hstud11,-0.28779973533751135
302,crime11math811,-0.2874197275869328
1092,viol11wstud12,-0.2869936041675946
2817,juvdrug11read510,-0.2866256352453191
1856,prop12wrkout11,-0.2865816174871367
4499,caracc11read512,-0.284876181131832
1090,viol11wstud10,-0.2845550200608971
292,crime11read313,-0.2843524426729867
3948,caslt12wstud12,-0.28397563182095137
3352,domvio12compl10,-0.2832737343142493
4719,gunhom11crehab12,-0.28326547086711606
4007,caslt12hsaeng12,-0.283227906551481
4885,gunhom12crehab10,-0.282779992268055
1154,viol11hsabio11,-0.2826382484202878
2304,prop14math313,-0.28223348473122084
963,viol10read312,-0.2821778418358096
150,crime10hsagov11,-0.2817598021770868
820,crime14hsabio13,-0.2817465433540134
489,crime12hsaalg11,-0.2816502978024694
1184,viol12wrkout11,-0.28153702038880407
2003,prop12hsaalg13,-0.2813305720753035
2002,prop12hsaalg12,-0.2813305720753035
1469,viol13math510,-0.28106247177648336
2351,prop14sclemp13,-0.28016895360333904
484,crime12hsabio13,-0.2795766161438107
2311,prop14math512,-0.2794802827997086
637,crime13math810,-0.2790340828213915
512,crime13wrkout11,-0.27890645052086455
2770,juvdrug11wstud10,-0.2782303635994624
3446,shoot11hstud10,-0.27819774920241436
1093,viol11wstud13,-0.2777628171686173
308,crime11read813,-0.277419456439918
2771,juvdrug11wstud11,-0.27724204106664524
1292,viol12ready13,-0.2770077047112534
303,crime11math812,-0.27685095239838875
3949,caslt12wstud13,-0.2767412949429683
2024,prop13wrkout11,-0.27658071464749445
839,crime14sclemp13,-0.27612925004786076
316,crime11hsabio13,-0.2759428367088133
3184,domvio11compl10,-0.27569718821240996
134,crime10math811,-0.27479782079960496
2814,juvdrug11math511,-0.2747431103282125
809,crime14read810,-0.2744782593203985
2344,prop14compl10,-0.27409055105392416
3449,shoot11hstud13,-0.2740739058320517
3842,caslt11hsabio11,-0.27383402471802165
2308,prop14read313,-0.27374946626680047
2837,juvdrug11hsagov10,-0.2732565202033233
5543,arrest14sclemp13,-0.27303647191217706
1801,prop11read310,-0.2719088527032106
3448,shoot11hstud12,-0.27148965941231085
4039,narc11wrkout10,-0.270728052871506
3367,shoot11wrkout10,-0.27072476104471555
2163,prop13hsabio12,-0.27064293383178206
4207,narc12wrkout10,-0.2702797844973121
2176,prop13compl10,-0.26985603078440923
2772,juvdrug11wstud12,-0.26984243687842635
1131,viol11read312,-0.26935267494221976
5047,gunhom13wrkout10,-0.26902802769162976
2492,juvarr11read813,-0.26900552541331524
1969,prop12read310,-0.2685934814243126
147,crime10hsabio12,-0.2681828878395206
315,crime11hsabio12,-0.2677575939090979
3871,caslt12wrkout10,-0.26760824551899415
2502,juvarr11hsagov11,-0.2674970409057853
2169,prop13hsaalg11,-0.2672104808006329
288,crime11math313,-0.26660149677415285
2324,prop14read813,-0.26588366500752936
341,crime12hsdipl13,-0.2658644494524228
3946,caslt12wstud10,-0.2656321634205714
2840,juvdrug11hsaalg10,-0.2655414868757897
4376,caracc11wrkout11,-0.2654859415809199
2140,prop13read313,-0.2652775601179217
1830,prop11hsagov11,-0.2641095241158455
509,crime13hsdipl13,-0.26324286264805313
1998,prop12hsagov11,-0.2628698964060272
4373,caracc11hsdipl13,-0.2626170100130643
1520,viol14wrkout11,-0.2625946215677266
173,crime11hsdipl13,-0.2625056183834267
2811,juvdrug11read312,-0.26215295515529513
808,crime14math813,-0.26194087779925496
811,crime14read812,-0.26192704579755066
2328,prop14hsaeng13,-0.2613378846114407
1160,viol11hsaalg10,-0.26126265730266474
121,crime10read310,-0.260360084735526
821,crime14hsagov10,-0.2597412223911742
2521,juvviol11unempl13,-0.25959018996273353
801,crime14read510,-0.25810754439087
135,crime10math812,-0.2580762878701233
2150,prop13math811,-0.25769112626969376
321,crime11hsaalg11,-0.25746851010728106
958,viol10math311,-0.25719293343975985
3779,caslt11wstud11,-0.2571453080471983
296,crime11math513,-0.2568054013788039
643,crime13read812,-0.25659338300593737
5048,gunhom13wrkout11,-0.25579799919017054
5054,gunhom13crehab11,-0.25553441715069686
3825,caslt11read510,-0.2553842718036647
2773,juvdrug11wstud13,-0.2549902412724526
5536,arrest14compl10,-0.2544283614944447
5207,gunhom13sclemp13,-0.25400388913066274
475,crime12read812,-0.25388399032304326
813,crime14hsaeng10,-0.25292834845506235
3778,caslt11wstud10,-0.2529132423246313
641,crime13read810,-0.25255372553442307
1352,viol13wrkout11,-0.2523150041875245
1688,prop11wrkout11,-0.2521904078354046
140,crime10read813,-0.252183987970767
176,crime11wrkout11,-0.2521632653779592
653,crime13hsagov10,-0.25205432125868316
680,crime14wrkout11,-0.25093244262306497
496,crime12compl10,-0.250553788865446
2830,juvdrug11hsaeng11,-0.2505115383105759
464,crime12math513,-0.25043737425325013
1638,viol14math511,-0.2502297784195367
1000,viol10compl10,-0.25012895532993823
4544,caracc12wrkout11,-0.24962130559463513
3780,caslt11wstud12,-0.24926217451973232
2528,juvviol11wrkout11,-0.24856207692531718
620,crime13ready13,-0.24813175165225504
2675,juvviol11hsaalg13,-0.24802089836601493
2674,juvviol11hsaalg12,-0.24802089836601493
4047,narc11crehab12,-0.24775897339930844
4691,caracc12hsaalg13,-0.24738567560866695
4690,caracc12hsaalg12,-0.24738567560866695
144,crime10hsaeng13,-0.2473407254698784
2360,juvarr11wrkout11,-0.24677759818934614
3990,caslt12math511,-0.246370510167479
2318,prop14math811,-0.2463510006799398
2476,juvarr11read313,-0.24570407116004078
4489,caracc11read310,-0.2451250959474822
3838,caslt11hsaeng11,-0.2441705172440454
5053,gunhom13crehab10,-0.24416882862571912
2319,prop14math812,-0.2437832130239447
1982,prop12math811,-0.24377765457096276
307,crime11read812,-0.24267387413489835
1824,prop11hsaeng13,-0.24257837733385704
124,crime10read313,-0.2424502262442173
788,crime14ready13,-0.2422593698529201
469,crime12math810,-0.2408366669814854
4215,narc12crehab12,-0.2407250300296748
5501,arrest14math510,-0.2402199168602552
4119,narc11hstud11,-0.2401705380999469
2696,juvdrug11wrkout11,-0.23871714157366478
645,crime13hsaeng10,-0.2383960733009422
633,crime13read510,-0.23827141448473235
4048,narc11crehab13,-0.23782077863448428
2160,prop13hsaeng13,-0.2374179920671099
2491,juvarr11read812,-0.2371648721909782
487,crime12hsagov13,-0.23685906881773772
791,crime14math312,-0.2357620104889701
2472,juvarr11math313,-0.23566560893741748
